ncodpers,added_products
189302,ind_tjcr_fin_ult1
189305,ind_tjcr_fin_ult1
189307,ind_tjcr_fin_ult1
189311,ind_tjcr_fin_ult1
189315,ind_tjcr_fin_ult1
189317,ind_tjcr_fin_ult1
189319,ind_tjcr_fin_ult1
189320,ind_tjcr_fin_ult1
189322,ind_tjcr_fin_ult1
189323,ind_tjcr_fin_ult1
189325,ind_tjcr_fin_ult1
189326,ind_tjcr_fin_ult1
189328,ind_tjcr_fin_ult1
189332,ind_tjcr_fin_ult1
189334,ind_tjcr_fin_ult1
189335,ind_tjcr_fin_ult1
189337,ind_tjcr_fin_ult1
189338,ind_tjcr_fin_ult1
189339,ind_tjcr_fin_ult1
189341,ind_tjcr_fin_ult1
189343,ind_tjcr_fin_ult1
189345,ind_tjcr_fin_ult1
189346,ind_tjcr_fin_ult1
189348,ind_tjcr_fin_ult1
189350,ind_tjcr_fin_ult1
189352,ind_tjcr_fin_ult1
189354,ind_tjcr_fin_ult1
189355,ind_tjcr_fin_ult1
189358,ind_tjcr_fin_ult1
189360,ind_tjcr_fin_ult1
189362,ind_tjcr_fin_ult1
189367,ind_tjcr_fin_ult1
189368,ind_tjcr_fin_ult1
189372,ind_tjcr_fin_ult1
189373,ind_tjcr_fin_ult1
189375,ind_tjcr_fin_ult1
189376,ind_tjcr_fin_ult1
189377,ind_tjcr_fin_ult1
189378,ind_tjcr_fin_ult1
189380,ind_tjcr_fin_ult1
189381,ind_tjcr_fin_ult1
189383,ind_tjcr_fin_ult1
189384,ind_tjcr_fin_ult1
189387,ind_tjcr_fin_ult1
189389,ind_tjcr_fin_ult1
189392,ind_tjcr_fin_ult1
189393,ind_tjcr_fin_ult1
189394,ind_tjcr_fin_ult1
189395,ind_tjcr_fin_ult1
189396,ind_tjcr_fin_ult1
189399,ind_tjcr_fin_ult1
189401,ind_tjcr_fin_ult1
189402,ind_tjcr_fin_ult1
189405,ind_tjcr_fin_ult1
189406,ind_tjcr_fin_ult1
189407,ind_tjcr_fin_ult1
189408,ind_tjcr_fin_ult1
189409,ind_tjcr_fin_ult1
189410,ind_tjcr_fin_ult1
189412,ind_tjcr_fin_ult1
189413,ind_tjcr_fin_ult1
189414,ind_tjcr_fin_ult1
189417,ind_tjcr_fin_ult1
189419,ind_tjcr_fin_ult1
189420,ind_tjcr_fin_ult1
189421,ind_tjcr_fin_ult1
189424,ind_tjcr_fin_ult1
189426,ind_tjcr_fin_ult1
189428,ind_tjcr_fin_ult1
189430,ind_tjcr_fin_ult1
189431,ind_tjcr_fin_ult1
189434,ind_tjcr_fin_ult1
189436,ind_tjcr_fin_ult1
189437,ind_tjcr_fin_ult1
189438,ind_tjcr_fin_ult1
189439,ind_tjcr_fin_ult1
189441,ind_tjcr_fin_ult1
189448,ind_tjcr_fin_ult1
189451,ind_tjcr_fin_ult1
189456,ind_tjcr_fin_ult1
189458,ind_tjcr_fin_ult1
189460,ind_tjcr_fin_ult1
189465,ind_tjcr_fin_ult1
189467,ind_tjcr_fin_ult1
189470,ind_tjcr_fin_ult1
189471,ind_tjcr_fin_ult1
189476,ind_tjcr_fin_ult1
189477,ind_tjcr_fin_ult1
189480,ind_tjcr_fin_ult1
189482,ind_tjcr_fin_ult1
189484,ind_tjcr_fin_ult1
189485,ind_tjcr_fin_ult1
189487,ind_tjcr_fin_ult1
189489,ind_tjcr_fin_ult1
189492,ind_tjcr_fin_ult1
189493,ind_tjcr_fin_ult1
189494,ind_tjcr_fin_ult1
189495,ind_tjcr_fin_ult1
189496,ind_tjcr_fin_ult1
189499,ind_tjcr_fin_ult1
189500,ind_tjcr_fin_ult1
189501,ind_tjcr_fin_ult1
189503,ind_tjcr_fin_ult1
189504,ind_tjcr_fin_ult1
189505,ind_tjcr_fin_ult1
189510,ind_tjcr_fin_ult1
189511,ind_tjcr_fin_ult1
189512,ind_tjcr_fin_ult1
189515,ind_tjcr_fin_ult1
189517,ind_tjcr_fin_ult1
189519,ind_tjcr_fin_ult1
189522,ind_tjcr_fin_ult1
189526,ind_tjcr_fin_ult1
189527,ind_tjcr_fin_ult1
189528,ind_tjcr_fin_ult1
189530,ind_tjcr_fin_ult1
189533,ind_tjcr_fin_ult1
189536,ind_tjcr_fin_ult1
189537,ind_tjcr_fin_ult1
189538,ind_tjcr_fin_ult1
189540,ind_tjcr_fin_ult1
189541,ind_tjcr_fin_ult1
189544,ind_tjcr_fin_ult1
189547,ind_tjcr_fin_ult1
189549,ind_tjcr_fin_ult1
189551,ind_tjcr_fin_ult1
189555,ind_tjcr_fin_ult1
189557,ind_tjcr_fin_ult1
189560,ind_tjcr_fin_ult1
189561,ind_tjcr_fin_ult1
189563,ind_tjcr_fin_ult1
189564,ind_tjcr_fin_ult1
189565,ind_tjcr_fin_ult1
189566,ind_tjcr_fin_ult1
189569,ind_tjcr_fin_ult1
189570,ind_tjcr_fin_ult1
189573,ind_tjcr_fin_ult1
189574,ind_tjcr_fin_ult1
189575,ind_tjcr_fin_ult1
189576,ind_tjcr_fin_ult1
189578,ind_tjcr_fin_ult1
189579,ind_tjcr_fin_ult1
189582,ind_tjcr_fin_ult1
189583,ind_tjcr_fin_ult1
189585,ind_tjcr_fin_ult1
189586,ind_tjcr_fin_ult1
189588,ind_tjcr_fin_ult1
189592,ind_tjcr_fin_ult1
189593,ind_tjcr_fin_ult1
189596,ind_tjcr_fin_ult1
189599,ind_tjcr_fin_ult1
189602,ind_tjcr_fin_ult1
189603,ind_tjcr_fin_ult1
189608,ind_tjcr_fin_ult1
189609,ind_tjcr_fin_ult1
189610,ind_tjcr_fin_ult1
189611,ind_tjcr_fin_ult1
189612,ind_tjcr_fin_ult1
189613,ind_tjcr_fin_ult1
189614,ind_tjcr_fin_ult1
189616,ind_tjcr_fin_ult1
189617,ind_tjcr_fin_ult1
189618,ind_tjcr_fin_ult1
189619,ind_tjcr_fin_ult1
189621,ind_tjcr_fin_ult1
189624,ind_tjcr_fin_ult1
189625,ind_tjcr_fin_ult1
189626,ind_tjcr_fin_ult1
189629,ind_tjcr_fin_ult1
189630,ind_tjcr_fin_ult1
189632,ind_tjcr_fin_ult1
189633,ind_tjcr_fin_ult1
189635,ind_tjcr_fin_ult1
189637,ind_tjcr_fin_ult1
189642,ind_tjcr_fin_ult1
189643,ind_tjcr_fin_ult1
189646,ind_tjcr_fin_ult1
189649,ind_tjcr_fin_ult1
189651,ind_tjcr_fin_ult1
189655,ind_tjcr_fin_ult1
189656,ind_tjcr_fin_ult1
189657,ind_tjcr_fin_ult1
189663,ind_tjcr_fin_ult1
189664,ind_tjcr_fin_ult1
189670,ind_tjcr_fin_ult1
189671,ind_tjcr_fin_ult1
189674,ind_tjcr_fin_ult1
189675,ind_tjcr_fin_ult1
189680,ind_tjcr_fin_ult1
189681,ind_tjcr_fin_ult1
189682,ind_tjcr_fin_ult1
189683,ind_tjcr_fin_ult1
189684,ind_tjcr_fin_ult1
189687,ind_tjcr_fin_ult1
189688,ind_tjcr_fin_ult1
189689,ind_tjcr_fin_ult1
189691,ind_tjcr_fin_ult1
189692,ind_tjcr_fin_ult1
189693,ind_tjcr_fin_ult1
189694,ind_tjcr_fin_ult1
189696,ind_tjcr_fin_ult1
189697,ind_tjcr_fin_ult1
189700,ind_tjcr_fin_ult1
189704,ind_tjcr_fin_ult1
189707,ind_tjcr_fin_ult1
189708,ind_tjcr_fin_ult1
189710,ind_tjcr_fin_ult1
189711,ind_tjcr_fin_ult1
189712,ind_tjcr_fin_ult1
189713,ind_tjcr_fin_ult1
189716,ind_tjcr_fin_ult1
189723,ind_tjcr_fin_ult1
189725,ind_tjcr_fin_ult1
189727,ind_tjcr_fin_ult1
189729,ind_tjcr_fin_ult1
189734,ind_tjcr_fin_ult1
189735,ind_tjcr_fin_ult1
189736,ind_tjcr_fin_ult1
189738,ind_tjcr_fin_ult1
189739,ind_tjcr_fin_ult1
189740,ind_tjcr_fin_ult1
189741,ind_tjcr_fin_ult1
189743,ind_tjcr_fin_ult1
189744,ind_tjcr_fin_ult1
189745,ind_tjcr_fin_ult1
189747,ind_tjcr_fin_ult1
189750,ind_tjcr_fin_ult1
189754,ind_tjcr_fin_ult1
189755,ind_tjcr_fin_ult1
189756,ind_tjcr_fin_ult1
189762,ind_tjcr_fin_ult1
189763,ind_tjcr_fin_ult1
189765,ind_tjcr_fin_ult1
189767,ind_tjcr_fin_ult1
189768,ind_tjcr_fin_ult1
189769,ind_tjcr_fin_ult1
189771,ind_tjcr_fin_ult1
189772,ind_tjcr_fin_ult1
189773,ind_tjcr_fin_ult1
189776,ind_tjcr_fin_ult1
189777,ind_tjcr_fin_ult1
189778,ind_tjcr_fin_ult1
189780,ind_tjcr_fin_ult1
189782,ind_tjcr_fin_ult1
189783,ind_tjcr_fin_ult1
189784,ind_tjcr_fin_ult1
189790,ind_tjcr_fin_ult1
189791,ind_tjcr_fin_ult1
189792,ind_tjcr_fin_ult1
189793,ind_tjcr_fin_ult1
189794,ind_tjcr_fin_ult1
189795,ind_tjcr_fin_ult1
189802,ind_tjcr_fin_ult1
189806,ind_tjcr_fin_ult1
189809,ind_tjcr_fin_ult1
189810,ind_tjcr_fin_ult1
189812,ind_tjcr_fin_ult1
189814,ind_tjcr_fin_ult1
189816,ind_tjcr_fin_ult1
189819,ind_tjcr_fin_ult1
189820,ind_tjcr_fin_ult1
189821,ind_tjcr_fin_ult1
189822,ind_tjcr_fin_ult1
189823,ind_tjcr_fin_ult1
189827,ind_tjcr_fin_ult1
189828,ind_tjcr_fin_ult1
189831,ind_tjcr_fin_ult1
189835,ind_tjcr_fin_ult1
189836,ind_tjcr_fin_ult1
189840,ind_tjcr_fin_ult1
189843,ind_tjcr_fin_ult1
189845,ind_tjcr_fin_ult1
189847,ind_tjcr_fin_ult1
189848,ind_tjcr_fin_ult1
189850,ind_tjcr_fin_ult1
189855,ind_tjcr_fin_ult1
189856,ind_tjcr_fin_ult1
189857,ind_tjcr_fin_ult1
189859,ind_tjcr_fin_ult1
189861,ind_tjcr_fin_ult1
189863,ind_tjcr_fin_ult1
189864,ind_tjcr_fin_ult1
189866,ind_tjcr_fin_ult1
189871,ind_tjcr_fin_ult1
189873,ind_tjcr_fin_ult1
189874,ind_tjcr_fin_ult1
189877,ind_tjcr_fin_ult1
189878,ind_tjcr_fin_ult1
189882,ind_tjcr_fin_ult1
189883,ind_tjcr_fin_ult1
189884,ind_tjcr_fin_ult1
189885,ind_tjcr_fin_ult1
189886,ind_tjcr_fin_ult1
189887,ind_tjcr_fin_ult1
189889,ind_tjcr_fin_ult1
189890,ind_tjcr_fin_ult1
189892,ind_tjcr_fin_ult1
189893,ind_tjcr_fin_ult1
189896,ind_tjcr_fin_ult1
189897,ind_tjcr_fin_ult1
189898,ind_tjcr_fin_ult1
189900,ind_tjcr_fin_ult1
189904,ind_tjcr_fin_ult1
189905,ind_tjcr_fin_ult1
189907,ind_tjcr_fin_ult1
189908,ind_tjcr_fin_ult1
189909,ind_tjcr_fin_ult1
189910,ind_tjcr_fin_ult1
189911,ind_tjcr_fin_ult1
189913,ind_tjcr_fin_ult1
189915,ind_tjcr_fin_ult1
189918,ind_tjcr_fin_ult1
189920,ind_tjcr_fin_ult1
189923,ind_tjcr_fin_ult1
189924,ind_tjcr_fin_ult1
189925,ind_tjcr_fin_ult1
189929,ind_tjcr_fin_ult1
189931,ind_tjcr_fin_ult1
189933,ind_tjcr_fin_ult1
189934,ind_tjcr_fin_ult1
189936,ind_tjcr_fin_ult1
189937,ind_tjcr_fin_ult1
189939,ind_tjcr_fin_ult1
189942,ind_tjcr_fin_ult1
189943,ind_tjcr_fin_ult1
189944,ind_tjcr_fin_ult1
189946,ind_tjcr_fin_ult1
189948,ind_tjcr_fin_ult1
189950,ind_tjcr_fin_ult1
189951,ind_tjcr_fin_ult1
189952,ind_tjcr_fin_ult1
189953,ind_tjcr_fin_ult1
189954,ind_tjcr_fin_ult1
189955,ind_tjcr_fin_ult1
189960,ind_tjcr_fin_ult1
189963,ind_tjcr_fin_ult1
189965,ind_tjcr_fin_ult1
189967,ind_tjcr_fin_ult1
189969,ind_tjcr_fin_ult1
189970,ind_tjcr_fin_ult1
189971,ind_tjcr_fin_ult1
189975,ind_tjcr_fin_ult1
189977,ind_tjcr_fin_ult1
189979,ind_tjcr_fin_ult1
189980,ind_tjcr_fin_ult1
189981,ind_tjcr_fin_ult1
189982,ind_tjcr_fin_ult1
189983,ind_tjcr_fin_ult1
189984,ind_tjcr_fin_ult1
189985,ind_tjcr_fin_ult1
189986,ind_tjcr_fin_ult1
189988,ind_tjcr_fin_ult1
189992,ind_tjcr_fin_ult1
189993,ind_tjcr_fin_ult1
189995,ind_tjcr_fin_ult1
189996,ind_tjcr_fin_ult1
189999,ind_tjcr_fin_ult1
190000,ind_tjcr_fin_ult1
190004,ind_tjcr_fin_ult1
190006,ind_tjcr_fin_ult1
190007,ind_tjcr_fin_ult1
190009,ind_tjcr_fin_ult1
190011,ind_tjcr_fin_ult1
190013,ind_tjcr_fin_ult1
190014,ind_tjcr_fin_ult1
190016,ind_tjcr_fin_ult1
190017,ind_tjcr_fin_ult1
190018,ind_tjcr_fin_ult1
190020,ind_tjcr_fin_ult1
190021,ind_tjcr_fin_ult1
190023,ind_tjcr_fin_ult1
190024,ind_tjcr_fin_ult1
190025,ind_tjcr_fin_ult1
190027,ind_tjcr_fin_ult1
190035,ind_tjcr_fin_ult1
190036,ind_tjcr_fin_ult1
190039,ind_tjcr_fin_ult1
190042,ind_tjcr_fin_ult1
190043,ind_tjcr_fin_ult1
190047,ind_tjcr_fin_ult1
190048,ind_tjcr_fin_ult1
190049,ind_tjcr_fin_ult1
190051,ind_tjcr_fin_ult1
190054,ind_tjcr_fin_ult1
190055,ind_tjcr_fin_ult1
190057,ind_tjcr_fin_ult1
190060,ind_tjcr_fin_ult1
190062,ind_tjcr_fin_ult1
190063,ind_tjcr_fin_ult1
190064,ind_tjcr_fin_ult1
190065,ind_tjcr_fin_ult1
190066,ind_tjcr_fin_ult1
190067,ind_tjcr_fin_ult1
190068,ind_tjcr_fin_ult1
190074,ind_tjcr_fin_ult1
190076,ind_tjcr_fin_ult1
190078,ind_tjcr_fin_ult1
190079,ind_tjcr_fin_ult1
190087,ind_tjcr_fin_ult1
190088,ind_tjcr_fin_ult1
190090,ind_tjcr_fin_ult1
190091,ind_tjcr_fin_ult1
190093,ind_tjcr_fin_ult1
190095,ind_tjcr_fin_ult1
190100,ind_tjcr_fin_ult1
190102,ind_tjcr_fin_ult1
190105,ind_tjcr_fin_ult1
190107,ind_tjcr_fin_ult1
190112,ind_tjcr_fin_ult1
190113,ind_tjcr_fin_ult1
190116,ind_tjcr_fin_ult1
190117,ind_tjcr_fin_ult1
190119,ind_tjcr_fin_ult1
190123,ind_tjcr_fin_ult1
190124,ind_tjcr_fin_ult1
190127,ind_tjcr_fin_ult1
190128,ind_tjcr_fin_ult1
190129,ind_tjcr_fin_ult1
190131,ind_tjcr_fin_ult1
190132,ind_tjcr_fin_ult1
190135,ind_tjcr_fin_ult1
190142,ind_tjcr_fin_ult1
190145,ind_tjcr_fin_ult1
190146,ind_tjcr_fin_ult1
190147,ind_tjcr_fin_ult1
190151,ind_tjcr_fin_ult1
190152,ind_tjcr_fin_ult1
190153,ind_tjcr_fin_ult1
190155,ind_tjcr_fin_ult1
190157,ind_tjcr_fin_ult1
190161,ind_tjcr_fin_ult1
190165,ind_tjcr_fin_ult1
190166,ind_tjcr_fin_ult1
190168,ind_tjcr_fin_ult1
190169,ind_tjcr_fin_ult1
190170,ind_tjcr_fin_ult1
190172,ind_tjcr_fin_ult1
190174,ind_tjcr_fin_ult1
190176,ind_tjcr_fin_ult1
190177,ind_tjcr_fin_ult1
190178,ind_tjcr_fin_ult1
190179,ind_tjcr_fin_ult1
190180,ind_tjcr_fin_ult1
190181,ind_tjcr_fin_ult1
190182,ind_tjcr_fin_ult1
190183,ind_tjcr_fin_ult1
190185,ind_tjcr_fin_ult1
190186,ind_tjcr_fin_ult1
190193,ind_tjcr_fin_ult1
190194,ind_tjcr_fin_ult1
190195,ind_tjcr_fin_ult1
190197,ind_tjcr_fin_ult1
190198,ind_tjcr_fin_ult1
190199,ind_tjcr_fin_ult1
190200,ind_tjcr_fin_ult1
190201,ind_tjcr_fin_ult1
190202,ind_tjcr_fin_ult1
190209,ind_tjcr_fin_ult1
190210,ind_tjcr_fin_ult1
190212,ind_tjcr_fin_ult1
190213,ind_tjcr_fin_ult1
190220,ind_tjcr_fin_ult1
190223,ind_tjcr_fin_ult1
190226,ind_tjcr_fin_ult1
190227,ind_tjcr_fin_ult1
190229,ind_tjcr_fin_ult1
190233,ind_tjcr_fin_ult1
190234,ind_tjcr_fin_ult1
190236,ind_tjcr_fin_ult1
190237,ind_tjcr_fin_ult1
190239,ind_tjcr_fin_ult1
190240,ind_tjcr_fin_ult1
190242,ind_tjcr_fin_ult1
190245,ind_tjcr_fin_ult1
190246,ind_tjcr_fin_ult1
190250,ind_tjcr_fin_ult1
190252,ind_tjcr_fin_ult1
190253,ind_tjcr_fin_ult1
190254,ind_tjcr_fin_ult1
190255,ind_tjcr_fin_ult1
190256,ind_tjcr_fin_ult1
190259,ind_tjcr_fin_ult1
190264,ind_tjcr_fin_ult1
190267,ind_tjcr_fin_ult1
190270,ind_tjcr_fin_ult1
190272,ind_tjcr_fin_ult1
190274,ind_tjcr_fin_ult1
190275,ind_tjcr_fin_ult1
190277,ind_tjcr_fin_ult1
190278,ind_tjcr_fin_ult1
190279,ind_tjcr_fin_ult1
190282,ind_tjcr_fin_ult1
190286,ind_tjcr_fin_ult1
190287,ind_tjcr_fin_ult1
190288,ind_tjcr_fin_ult1
190289,ind_tjcr_fin_ult1
190291,ind_tjcr_fin_ult1
190293,ind_tjcr_fin_ult1
190294,ind_tjcr_fin_ult1
190295,ind_tjcr_fin_ult1
190297,ind_tjcr_fin_ult1
190299,ind_tjcr_fin_ult1
190304,ind_tjcr_fin_ult1
190305,ind_tjcr_fin_ult1
190306,ind_tjcr_fin_ult1
190307,ind_tjcr_fin_ult1
190308,ind_tjcr_fin_ult1
190310,ind_tjcr_fin_ult1
190311,ind_tjcr_fin_ult1
190312,ind_tjcr_fin_ult1
190314,ind_tjcr_fin_ult1
190315,ind_tjcr_fin_ult1
190316,ind_tjcr_fin_ult1
190318,ind_tjcr_fin_ult1
190319,ind_tjcr_fin_ult1
190321,ind_tjcr_fin_ult1
190322,ind_tjcr_fin_ult1
190323,ind_tjcr_fin_ult1
190324,ind_tjcr_fin_ult1
190327,ind_tjcr_fin_ult1
190329,ind_tjcr_fin_ult1
190330,ind_tjcr_fin_ult1
190331,ind_tjcr_fin_ult1
190332,ind_tjcr_fin_ult1
190335,ind_tjcr_fin_ult1
190336,ind_tjcr_fin_ult1
190339,ind_tjcr_fin_ult1
190341,ind_tjcr_fin_ult1
190342,ind_tjcr_fin_ult1
190343,ind_tjcr_fin_ult1
190344,ind_tjcr_fin_ult1
190345,ind_tjcr_fin_ult1
190346,ind_tjcr_fin_ult1
190349,ind_tjcr_fin_ult1
190357,ind_tjcr_fin_ult1
190359,ind_tjcr_fin_ult1
190361,ind_tjcr_fin_ult1
190365,ind_tjcr_fin_ult1
190366,ind_tjcr_fin_ult1
190367,ind_tjcr_fin_ult1
190368,ind_tjcr_fin_ult1
190370,ind_tjcr_fin_ult1
190371,ind_tjcr_fin_ult1
190374,ind_tjcr_fin_ult1
190376,ind_tjcr_fin_ult1
190379,ind_tjcr_fin_ult1
190380,ind_tjcr_fin_ult1
190382,ind_tjcr_fin_ult1
190383,ind_tjcr_fin_ult1
190384,ind_tjcr_fin_ult1
190385,ind_tjcr_fin_ult1
190387,ind_tjcr_fin_ult1
190389,ind_tjcr_fin_ult1
190390,ind_tjcr_fin_ult1
190391,ind_tjcr_fin_ult1
190392,ind_tjcr_fin_ult1
190393,ind_tjcr_fin_ult1
190394,ind_tjcr_fin_ult1
190395,ind_tjcr_fin_ult1
190396,ind_tjcr_fin_ult1
190400,ind_tjcr_fin_ult1
190402,ind_tjcr_fin_ult1
190405,ind_tjcr_fin_ult1
190407,ind_tjcr_fin_ult1
190409,ind_tjcr_fin_ult1
190411,ind_tjcr_fin_ult1
190416,ind_tjcr_fin_ult1
190417,ind_tjcr_fin_ult1
190418,ind_tjcr_fin_ult1
190419,ind_tjcr_fin_ult1
190421,ind_tjcr_fin_ult1
190422,ind_tjcr_fin_ult1
190426,ind_tjcr_fin_ult1
190428,ind_tjcr_fin_ult1
190429,ind_tjcr_fin_ult1
190432,ind_tjcr_fin_ult1
190433,ind_tjcr_fin_ult1
190434,ind_tjcr_fin_ult1
190436,ind_tjcr_fin_ult1
190442,ind_tjcr_fin_ult1
190443,ind_tjcr_fin_ult1
190447,ind_tjcr_fin_ult1
190450,ind_tjcr_fin_ult1
190451,ind_tjcr_fin_ult1
190452,ind_tjcr_fin_ult1
190453,ind_tjcr_fin_ult1
190455,ind_tjcr_fin_ult1
190457,ind_tjcr_fin_ult1
190459,ind_tjcr_fin_ult1
190460,ind_tjcr_fin_ult1
190463,ind_tjcr_fin_ult1
190466,ind_tjcr_fin_ult1
190467,ind_tjcr_fin_ult1
190469,ind_tjcr_fin_ult1
190470,ind_tjcr_fin_ult1
190473,ind_tjcr_fin_ult1
190474,ind_tjcr_fin_ult1
190476,ind_tjcr_fin_ult1
190478,ind_tjcr_fin_ult1
190483,ind_tjcr_fin_ult1
190484,ind_tjcr_fin_ult1
190485,ind_tjcr_fin_ult1
190487,ind_tjcr_fin_ult1
190488,ind_tjcr_fin_ult1
190491,ind_tjcr_fin_ult1
190493,ind_tjcr_fin_ult1
190495,ind_tjcr_fin_ult1
190496,ind_tjcr_fin_ult1
190501,ind_tjcr_fin_ult1
190506,ind_tjcr_fin_ult1
190509,ind_tjcr_fin_ult1
190510,ind_tjcr_fin_ult1
190511,ind_tjcr_fin_ult1
190512,ind_tjcr_fin_ult1
190514,ind_tjcr_fin_ult1
190515,ind_tjcr_fin_ult1
190517,ind_tjcr_fin_ult1
190519,ind_tjcr_fin_ult1
190520,ind_tjcr_fin_ult1
190522,ind_tjcr_fin_ult1
190524,ind_tjcr_fin_ult1
190525,ind_tjcr_fin_ult1
190527,ind_tjcr_fin_ult1
190529,ind_tjcr_fin_ult1
190531,ind_tjcr_fin_ult1
190533,ind_tjcr_fin_ult1
190534,ind_tjcr_fin_ult1
190541,ind_tjcr_fin_ult1
190543,ind_tjcr_fin_ult1
190548,ind_tjcr_fin_ult1
190550,ind_tjcr_fin_ult1
190551,ind_tjcr_fin_ult1
190553,ind_tjcr_fin_ult1
190554,ind_tjcr_fin_ult1
190556,ind_tjcr_fin_ult1
190557,ind_tjcr_fin_ult1
190559,ind_tjcr_fin_ult1
190560,ind_tjcr_fin_ult1
190562,ind_tjcr_fin_ult1
190563,ind_tjcr_fin_ult1
190564,ind_tjcr_fin_ult1
190567,ind_tjcr_fin_ult1
190568,ind_tjcr_fin_ult1
190569,ind_tjcr_fin_ult1
190570,ind_tjcr_fin_ult1
190571,ind_tjcr_fin_ult1
190573,ind_tjcr_fin_ult1
190575,ind_tjcr_fin_ult1
190578,ind_tjcr_fin_ult1
190580,ind_tjcr_fin_ult1
190581,ind_tjcr_fin_ult1
190582,ind_tjcr_fin_ult1
190583,ind_tjcr_fin_ult1
190585,ind_tjcr_fin_ult1
190588,ind_tjcr_fin_ult1
190589,ind_tjcr_fin_ult1
190595,ind_tjcr_fin_ult1
190597,ind_tjcr_fin_ult1
190601,ind_tjcr_fin_ult1
190602,ind_tjcr_fin_ult1
190608,ind_tjcr_fin_ult1
190610,ind_tjcr_fin_ult1
190612,ind_tjcr_fin_ult1
190613,ind_tjcr_fin_ult1
190614,ind_tjcr_fin_ult1
190618,ind_tjcr_fin_ult1
190619,ind_tjcr_fin_ult1
190620,ind_tjcr_fin_ult1
190621,ind_tjcr_fin_ult1
190622,ind_tjcr_fin_ult1
190624,ind_tjcr_fin_ult1
190625,ind_tjcr_fin_ult1
190627,ind_tjcr_fin_ult1
190631,ind_tjcr_fin_ult1
190632,ind_tjcr_fin_ult1
190633,ind_tjcr_fin_ult1
190634,ind_tjcr_fin_ult1
190637,ind_tjcr_fin_ult1
190638,ind_tjcr_fin_ult1
190642,ind_tjcr_fin_ult1
190643,ind_tjcr_fin_ult1
190646,ind_tjcr_fin_ult1
190648,ind_tjcr_fin_ult1
190652,ind_tjcr_fin_ult1
190653,ind_tjcr_fin_ult1
190655,ind_tjcr_fin_ult1
190656,ind_tjcr_fin_ult1
190658,ind_tjcr_fin_ult1
190660,ind_tjcr_fin_ult1
190662,ind_tjcr_fin_ult1
190667,ind_tjcr_fin_ult1
190668,ind_tjcr_fin_ult1
190670,ind_tjcr_fin_ult1
190671,ind_tjcr_fin_ult1
190672,ind_tjcr_fin_ult1
190673,ind_tjcr_fin_ult1
190674,ind_tjcr_fin_ult1
190679,ind_tjcr_fin_ult1
190681,ind_tjcr_fin_ult1
190685,ind_tjcr_fin_ult1
190688,ind_tjcr_fin_ult1
190690,ind_tjcr_fin_ult1
190691,ind_tjcr_fin_ult1
190692,ind_tjcr_fin_ult1
190693,ind_tjcr_fin_ult1
190695,ind_tjcr_fin_ult1
190696,ind_tjcr_fin_ult1
190699,ind_tjcr_fin_ult1
190702,ind_tjcr_fin_ult1
190703,ind_tjcr_fin_ult1
190708,ind_tjcr_fin_ult1
190710,ind_tjcr_fin_ult1
190712,ind_tjcr_fin_ult1
190715,ind_tjcr_fin_ult1
190718,ind_tjcr_fin_ult1
190719,ind_tjcr_fin_ult1
190720,ind_tjcr_fin_ult1
190724,ind_tjcr_fin_ult1
190727,ind_tjcr_fin_ult1
190728,ind_tjcr_fin_ult1
190729,ind_tjcr_fin_ult1
190732,ind_tjcr_fin_ult1
190733,ind_tjcr_fin_ult1
190734,ind_tjcr_fin_ult1
190735,ind_tjcr_fin_ult1
190738,ind_tjcr_fin_ult1
190739,ind_tjcr_fin_ult1
190741,ind_tjcr_fin_ult1
190743,ind_tjcr_fin_ult1
190749,ind_tjcr_fin_ult1
190750,ind_tjcr_fin_ult1
190752,ind_tjcr_fin_ult1
190754,ind_tjcr_fin_ult1
190757,ind_tjcr_fin_ult1
190761,ind_tjcr_fin_ult1
190762,ind_tjcr_fin_ult1
190764,ind_tjcr_fin_ult1
190765,ind_tjcr_fin_ult1
190766,ind_tjcr_fin_ult1
190768,ind_tjcr_fin_ult1
190770,ind_tjcr_fin_ult1
190773,ind_tjcr_fin_ult1
190774,ind_tjcr_fin_ult1
190775,ind_tjcr_fin_ult1
190777,ind_tjcr_fin_ult1
190778,ind_tjcr_fin_ult1
190779,ind_tjcr_fin_ult1
190780,ind_tjcr_fin_ult1
190781,ind_tjcr_fin_ult1
190786,ind_tjcr_fin_ult1
190788,ind_tjcr_fin_ult1
190790,ind_tjcr_fin_ult1
190791,ind_tjcr_fin_ult1
190794,ind_tjcr_fin_ult1
190795,ind_tjcr_fin_ult1
190797,ind_tjcr_fin_ult1
190798,ind_tjcr_fin_ult1
190801,ind_tjcr_fin_ult1
190805,ind_tjcr_fin_ult1
190806,ind_tjcr_fin_ult1
190809,ind_tjcr_fin_ult1
190810,ind_tjcr_fin_ult1
190814,ind_tjcr_fin_ult1
190816,ind_tjcr_fin_ult1
190820,ind_tjcr_fin_ult1
190827,ind_tjcr_fin_ult1
190828,ind_tjcr_fin_ult1
190830,ind_tjcr_fin_ult1
190831,ind_tjcr_fin_ult1
190833,ind_tjcr_fin_ult1
190839,ind_tjcr_fin_ult1
190840,ind_tjcr_fin_ult1
190843,ind_tjcr_fin_ult1
190845,ind_tjcr_fin_ult1
190847,ind_tjcr_fin_ult1
190848,ind_tjcr_fin_ult1
190849,ind_tjcr_fin_ult1
